Id,Target Name,Target Ra,Target Dec,Target Rotation,Filename,dateTime,Temperature,Duration,Filter,HFR,Stars,Median,Mean,StDev,MAD,Rms,Rms Ra,Rms Dec,Rms Total,Rms Scale,Rotator Position,Rotator MechanicalPosition,Focuser Position,AutoFocus Old Position,AutoFocus New Position,AutoFocus Time,AutoFocus Filter
199,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0133_120.00s_2023-10-14_03-50-25_ L2_-4.90.fits,10/14/2023 03:52:27,22.489999771118164,120,L2,2.4019628279725014,1175,2472,2448.7590258832288,788.87600874281134,84,"Tot: 0.53 (1.24"")",0.36944120749380022,0.38051034444184584,0.53035358773343777,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
200,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0134_120.00s_2023-10-14_03-52-27_ L2_-4.90.fits,10/14/2023 03:54:28,22.5,120,L2,2.4334282115313823,1208,2476,2451.4712329901026,791.91201459367858,84,"Tot: 0.61 (1.44"")",0.29810422281405952,0.53515102474417831,0.612578767950962,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
201,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0135_120.00s_2023-10-14_03-55-31_ L2_-4.90.fits,10/14/2023 03:57:32,22.489999771118164,120,L2,2.3886596631703756,1262,2480,2455.5470428158237,781.77178388885068,84,"Tot: 0.43 (1.01"")",0.3009327278091678,0.30852981847608996,0.43098857937949553,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
202,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0136_120.00s_2023-10-14_03-57-32_ L2_-4.90.fits,10/14/2023 03:59:33,22.479999542236328,120,L2,2.40948531477534,1228,2480,2457.1514783868611,787.85068390172239,84,"Tot: 0.58 (1.35"")",0.33508481428802456,0.46764125638271165,0.57530007599307764,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
203,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0137_120.00s_2023-10-14_03-59-33_ L2_-4.90.fits,10/14/2023 04:01:35,22.489999771118164,120,L2,2.3835581217671558,1273,2484,2456.8250908471496,781.5129926939693,84,"Tot: 0.32 (0.76"")",0.26312606980889952,0.18760257335929253,0.32315639270190311,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
204,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0138_120.00s_2023-10-14_04-01-35_ L2_-4.90.fits,10/14/2023 04:03:36,22.489999771118164,120,L2,2.3948971122486102,1240,2484,2457.5327432829204,784.49889173977533,84,"Tot: 0.41 (0.97"")",0.33189277835850917,0.24628515114964064,0.41329068705129546,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
205,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0139_120.00s_2023-10-14_04-03-36_ L2_-5.30.fits,10/14/2023 04:05:38,22.520000457763672,120,L2,2.3597313234839974,1252,2484,2456.6581465539653,777.61275533727394,84,"Tot: 0.38 (0.90"")",0.28903082245070444,0.25012474688559189,0.38223187377704654,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
206,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0140_120.00s_2023-10-14_04-05-57_ L2_-5.30.fits,10/14/2023 04:07:58,22.520000457763672,120,L2,2.3681276494384442,1243,2484,2456.0373889379912,770.3954125117516,84,"Tot: 0.33 (0.77"")",0.21510835873461776,0.24743031194049789,0.32786180818215638,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
207,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0141_120.00s_2023-10-14_04-07-58_ L2_-4.90.fits,10/14/2023 04:10:00,22.520000457763672,120,L2,2.3710564738533386,1261,2484,2457.1485528760513,771.21058150741089,84,"Tot: 0.31 (0.73"")",0.25682006789184131,0.17886326706418224,0.31296743532968879,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
208,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0142_120.00s_2023-10-14_04-10-00_ L2_-4.90.fits,10/14/2023 04:12:01,22.520000457763672,120,L2,2.3951796148847904,1245,2484,2457.1240125161103,774.81925152081715,84,"Tot: 0.41 (0.96"")",0.31738742178952861,0.25905899299045665,0.40969053852808657,2.34392,0,0,18664,18664,18664,10/14/2023 04:14:03,L2
219,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0143_120.00s_2023-10-14_04-14-03_ L2_-4.90.fits,10/14/2023 04:16:04,22.540000915527344,120,L2,2.3996614315603284,1285,2480,2457.1940623041792,782.04612440734627,88,"Tot: 0.63 (1.48"")",0.3162852744441953,0.54759672224435951,0.6323753197611417,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
220,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0144_120.00s_2023-10-14_04-16-04_ L2_-5.30.fits,10/14/2023 04:18:06,22.549999237060547,120,L2,2.3974803763321568,1249,2484,2457.7702169112517,778.80085899560254,88,"Tot: 0.45 (1.07"")",0.32606600742044684,0.31651684128869878,0.45442485849091291,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
221,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0145_120.00s_2023-10-14_04-18-22_ L2_-4.90.fits,10/14/2023 04:20:23,22.559999465942383,120,L2,2.422529215257462,1248,2480,2457.3547868512433,783.13446166957226,88,"Tot: 0.62 (1.45"")",0.33629875000222004,0.51953204298187938,0.61887833451978347,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
222,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0146_120.00s_2023-10-14_04-20-23_ L2_-4.90.fits,10/14/2023 04:22:25,22.569999694824219,120,L2,2.43991463610821,1256,2480,2457.1865527063969,783.38628665486249,88,"Tot: 0.51 (1.18"")",0.32762421242327655,0.38500980721184952,0.505539490262905,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
223,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0147_120.00s_2023-10-14_04-22-25_ L2_-5.30.fits,10/14/2023 04:24:26,22.590000152587891,120,L2,2.4613641329585727,1295,2484,2459.1000396088098,782.62524813304265,88,"Tot: 0.52 (1.23"")",0.36599710571846888,0.37316599539306949,0.52269182269478487,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
224,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0148_120.00s_2023-10-14_04-24-26_ L2_-5.30.fits,10/14/2023 04:26:28,22.590000152587891,120,L2,2.5014200312220134,1275,2488,2462.1065514613529,787.4622719406608,88,"Tot: 0.61 (1.43"")",0.35119473443288368,0.50060472126870881,0.611508649529919,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
225,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0149_120.00s_2023-10-14_04-26-28_ L2_-5.30.fits,10/14/2023 04:28:29,22.610000610351563,120,L2,2.6031045741731456,1263,2492,2465.953081346508,792.76919622640878,88,"Tot: 0.58 (1.35"")",0.36504322969521541,0.44464799112482467,0.57529852733833409,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
226,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0150_120.00s_2023-10-14_04-29-30_ L2_-5.30.fits,10/14/2023 04:31:31,22.610000610351563,120,L2,2.4145173434470704,1242,2492,2465.5275548024483,781.90904571572946,88,"Tot: 0.51 (1.20"")",0.37804317516687086,0.3479067726402858,0.51376625496350858,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
227,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0151_120.00s_2023-10-14_04-31-31_ L2_-5.30.fits,10/14/2023 04:33:32,22.6200008392334,120,L2,2.4225361785877597,1224,2492,2467.7619613133434,779.12201534318319,88,"Tot: 0.58 (1.35"")",0.29857268844211765,0.494818941605558,0.57791992114409629,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
228,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0152_120.00s_2023-10-14_04-33-33_ L2_-4.90.fits,10/14/2023 04:35:34,22.6200008392334,120,L2,2.4160196470873809,1236,2500,2473.4820809469993,780.02237484144234,92,"Tot: 0.54 (1.27"")",0.33876227709927714,0.42357914886296594,0.54238286821853254,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
229,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0153_120.00s_2023-10-14_04-35-34_ L2_-4.90.fits,10/14/2023 04:37:35,22.6299991607666,120,L2,2.4015786293455852,1220,2504,2477.771293668884,779.86005453598546,92,"Tot: 0.58 (1.35"")",0.29409963161481895,0.49471881042556781,0.57553565893423242,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
230,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0154_120.00s_2023-10-14_04-37-35_ L2_-5.30.fits,10/14/2023 04:39:37,22.639999389648438,120,L2,2.4441258858751165,1216,2504,2479.090165796048,783.71210524254991,92,"Tot: 0.61 (1.44"")",0.26665964940357545,0.5538034974606264,0.61465899685895742,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
231,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0155_120.00s_2023-10-14_04-40-36_ L2_-4.90.fits,10/14/2023 04:42:37,22.700000762939453,120,L2,2.3800747404727174,1173,2508,2479.2208635815123,778.56058390828855,92,"Tot: 0.46 (1.08"")",0.25780178432276213,0.38047793466301277,0.45959244855135706,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
232,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0156_120.00s_2023-10-14_04-42-37_ L2_-4.90.fits,10/14/2023 04:44:39,22.700000762939453,120,L2,2.370151860821434,1107,2504,2477.5740927598654,773.77122804803048,92,"Tot: 0.48 (1.13"")",0.33527673867028673,0.34933516386240732,0.48419577466574271,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
233,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0157_120.00s_2023-10-14_04-44-39_ L2_-4.90.fits,10/14/2023 04:46:40,22.690000534057617,120,L2,2.3991729030870026,1095,2504,2477.6597377472644,780.49516242959214,92,"Tot: 0.68 (1.59"")",0.29865567013255506,0.610472348129922,0.67961143099096433,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
234,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0158_120.00s_2023-10-14_04-46-40_ L2_-4.90.fits,10/14/2023 04:48:42,22.690000534057617,120,L2,2.331949573446821,1074,2504,2475.8479285071239,770.443058013773,92,"Tot: 0.35 (0.83"")",0.26814946070764512,0.22975952515673836,0.3531197710098527,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
235,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0159_120.00s_2023-10-14_04-48-42_ L2_-4.90.fits,10/14/2023 04:50:43,22.700000762939453,120,L2,2.3731658371327793,1147,2504,2476.9846165265194,773.85658307012693,92,"Tot: 0.50 (1.16"")",0.31728230657566175,0.38151523333136894,0.49620755267313404,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
236,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0160_120.00s_2023-10-14_04-51-45_ L2_-5.30.fits,10/14/2023 04:53:46,22.770000457763672,120,L2,2.6053821713503647,1243,2512,2485.7187227219119,792.27861196153094,92,"Tot: 1.11 (2.60"")",0.29123170587740693,1.0722650436639425,1.1111112592229011,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
237,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0161_120.00s_2023-10-14_04-53-46_ L2_-4.90.fits,10/14/2023 04:55:48,22.75,120,L2,2.442221256935714,1210,2520,2488.8767420351405,780.26725377876232,92,"Tot: 0.60 (1.40"")",0.41500282730829413,0.43056928997170596,0.59801108697131755,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
238,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0162_120.00s_2023-10-14_04-55-48_ L2_-4.90.fits,10/14/2023 04:57:49,22.770000457763672,120,L2,2.5069238443134934,1211,2524,2495.92979389737,788.02881159446827,92,"Tot: 1.03 (2.41"")",0.32508677967734656,0.97512605731480761,1.0278872710445,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
239,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0163_120.00s_2023-10-14_04-57-49_ L2_-5.30.fits,10/14/2023 04:59:50,22.799999237060547,120,L2,2.4011334947773482,1183,2532,2499.7997083724404,775.89257537638287,92,"Tot: 0.62 (1.45"")",0.36117137279292283,0.50098088756533343,0.61759744998734711,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
240,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0164_120.00s_2023-10-14_04-59-51_ L2_-4.90.fits,10/14/2023 05:01:52,22.799999237060547,120,L2,2.3535474006858839,1146,2532,2501.64624886099,767.42146136862868,96,"Tot: 0.47 (1.09"")",0.39937099140172977,0.23910191481400347,0.46547493427780134,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
241,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0165_120.00s_2023-10-14_05-02-53_ L2_-5.30.fits,10/14/2023 05:04:54,22.860000610351563,120,L2,2.4137035182289996,1066,2540,2507.8849887398787,763.36331043264886,96,"Tot: 1.25 (2.94"")",0.23455336519154857,1.2320629683543134,1.2541907506885552,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
242,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0166_120.00s_2023-10-14_05-04-54_ L2_-4.90.fits,10/14/2023 05:06:55,22.899999618530273,120,L2,2.3339967823473957,1144,2540,2506.068825267,761.82085763803468,96,"Tot: 0.47 (1.09"")",0.27948077161171614,0.37243871796505879,0.46563945316106625,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
243,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0167_120.00s_2023-10-14_05-06-55_ L2_-4.90.fits,10/14/2023 05:08:57,22.909999847412109,120,L2,2.4077522483305915,1162,2540,2506.29328989818,772.62743984275278,96,"Tot: 0.78 (1.83"")",0.28534900441954086,0.72572096370236172,0.77980444438353114,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
244,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0168_120.00s_2023-10-14_05-08-57_ L2_-4.90.fits,10/14/2023 05:10:58,22.8799991607666,120,L2,2.3082432648222415,1117,2540,2506.6713860894406,761.695389276794,96,"Tot: 0.37 (0.87"")",0.3230796003385783,0.18121265359398592,0.3704300932396144,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
245,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0169_120.00s_2023-10-14_05-10-58_ L2_-4.90.fits,10/14/2023 05:12:59,22.930000305175781,120,L2,2.3095372271584234,1092,2540,2506.4809101269943,756.56774202210249,96,"Tot: 0.33 (0.77"")",0.24543255596028382,0.21586963494656145,0.32685905038282104,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
246,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0170_120.00s_2023-10-14_05-13-17_ L2_-4.90.fits,10/14/2023 05:15:18,22.979999542236328,120,L2,2.3391382240221956,1064,2544,2507.7490720319388,766.79270044376347,92,"Tot: 0.55 (1.29"")",0.26341641775790908,0.48501010616101164,0.551926636630925,2.34392,0,0,18664,18664,18664,10/14/2023 05:17:19,L2
257,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0171_120.00s_2023-10-14_05-17-19_ L2_-4.90.fits,10/14/2023 05:19:21,22.969999313354492,120,L2,2.3486908017210686,1130,2552,2514.3529921411741,755.63041995685137,96,"Tot: 0.38 (0.88"")",0.30569901463180321,0.2184427849858398,0.37572481666669993,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
258,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0172_120.00s_2023-10-14_05-19-21_ L2_-5.30.fits,10/14/2023 05:21:22,23.010000228881836,120,L2,2.3509216051867172,1133,2556,2519.5026860793159,757.94247296520894,96,"Tot: 0.46 (1.09"")",0.23114994738715244,0.40139309494143854,0.46319187691900432,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
259,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0173_120.00s_2023-10-14_05-21-22_ L2_-5.30.fits,10/14/2023 05:23:24,22.989999771118164,120,L2,2.3739094952005133,1169,2564,2525.3976485090943,761.4711636604992,96,"Tot: 0.46 (1.07"")",0.32649406313727808,0.32031983731433705,0.45738733196380971,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
260,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0174_120.00s_2023-10-14_05-23-24_ L2_-4.90.fits,10/14/2023 05:25:25,22.969999313354492,120,L2,2.3935470677050472,1160,2568,2530.8862645676963,768.4010323024911,100,"Tot: 0.59 (1.38"")",0.36848388679864952,0.45826845358866852,0.58803941227165168,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
261,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0175_120.00s_2023-10-14_05-26-27_ L2_-4.90.fits,10/14/2023 05:28:28,23,120,L2,2.4111590702232779,1122,2572,2534.1580767767869,760.75003880901045,100,"Tot: 0.67 (1.56"")",0.32094330232267682,0.5838888273521009,0.66628129645998369,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
262,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0176_120.00s_2023-10-14_05-28-28_ L2_-4.90.fits,10/14/2023 05:30:30,23.020000457763672,120,L2,2.349527568711288,1120,2576,2536.9337157852397,757.58496389632762,100,"Tot: 0.54 (1.25"")",0.34822993963748183,0.40669620762943248,0.53541189392848443,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
263,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0177_120.00s_2023-10-14_05-30-30_ L2_-5.30.fits,10/14/2023 05:32:31,22.969999313354492,120,L2,2.3958186593788584,1138,2580,2542.5673100076892,762.83578593883442,104,"Tot: 1.00 (2.34"")",0.28253862054375051,0.95875346385003679,0.9995180221202663,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
264,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0178_120.00s_2023-10-14_05-32-31_ L2_-4.90.fits,10/14/2023 05:34:32,22.979999542236328,120,L2,2.2851463430914105,1079,2592,2549.483494618948,740.42412503708454,104,"Tot: 0.33 (0.78"")",0.24085884612521088,0.22690788403755538,0.33090810143477706,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
265,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0179_120.00s_2023-10-14_05-34-32_ L2_-5.30.fits,10/14/2023 05:36:34,23,120,L2,2.3399724131183262,1127,2596,2554.7088129944259,747.40796541634518,104,"Tot: 0.44 (1.03"")",0.29554127528875823,0.32242468974251265,0.43738121353672832,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
266,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0180_120.00s_2023-10-14_05-37-38_ L2_-5.30.fits,10/14/2023 05:39:39,22.989999771118164,120,L2,2.5878710742260855,1119,2608,2566.6244007371752,764.99885024168657,104,"Tot: 1.44 (3.37"")",0.27908779517806831,1.412202168373744,1.4395155302312161,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
267,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0181_120.00s_2023-10-14_05-39-39_ L2_-4.90.fits,10/14/2023 05:41:40,22.989999771118164,120,L2,2.3265816270942778,1082,2616,2571.4121542951275,745.39952394363615,108,"Tot: 0.42 (0.99"")",0.25116215005417258,0.33984638605655715,0.42258489293340479,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
268,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0182_120.00s_2023-10-14_05-41-40_ L2_-4.90.fits,10/14/2023 05:43:42,23.020000457763672,120,L2,2.3482134489958866,1097,2624,2580.2350307430038,752.60215223810087,108,"Tot: 0.82 (1.91"")",0.25395100966900935,0.77583132466337157,0.816336548024668,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
273,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0183_120.00s_2023-10-14_05-45-13_ L2_-4.90.fits,10/14/2023 05:47:14,23.079999923706055,120,L2,2.3268703205025885,1058,2644,2597.1279306414849,742.26987043267809,112,"Tot: 0.35 (0.83"")",0.25605152918895063,0.24208024785182286,0.35237087280307378,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
274,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0184_120.00s_2023-10-14_05-47-14_ L2_-4.90.fits,10/14/2023 05:49:16,23.1200008392334,120,L2,2.3794730131827406,1046,2656,2607.3941965910426,746.44610493206926,112,"Tot: 0.26 (0.61"")",0.19093858791904297,0.17764766546331184,0.26079922814510564,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
275,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0185_120.00s_2023-10-14_05-49-55_ L2_-4.90.fits,10/14/2023 05:51:56,23.159999847412109,120,L2,2.3423925094906037,1052,2668,2618.5705830362103,750.71090428156458,116,"Tot: 0.55 (1.29"")",0.3038033833693955,0.45699346435701726,0.548761808266319,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
276,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0186_120.00s_2023-10-14_05-51-56_ L2_-4.90.fits,10/14/2023 05:53:58,23.1299991607666,120,L2,2.3144501447953556,1028,2680,2627.1127476063693,737.7552080540986,116,"Tot: 0.26 (0.61"")",0.18319602812894778,0.184567959292024,0.26005021884137003,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
277,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0187_120.00s_2023-10-14_05-53-58_ L2_-4.90.fits,10/14/2023 05:55:59,23.1200008392334,120,L2,2.3167922479057252,1027,2688,2638.0064027401909,745.04394639267457,120,"Tot: 0.31 (0.72"")",0.26519242147573374,0.15314238936441329,0.30623456994337656,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
278,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0188_120.00s_2023-10-14_05-55-59_ L2_-5.30.fits,10/14/2023 05:58:00,23.139999389648438,120,L2,2.3080557354826796,1025,2696,2643.2561657030119,742.07956337030623,120,"Tot: 0.27 (0.63"")",0.22327030550683669,0.14779765989877344,0.26775693752481877,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
279,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0189_120.00s_2023-10-14_05-58-00_ L2_-5.30.fits,10/14/2023 06:00:02,23.159999847412109,120,L2,2.2998680822130448,998,2704,2652.1448283481418,741.28534948513129,124,"Tot: 0.28 (0.65"")",0.19491498146627928,0.19595203596798882,0.2763856913807225,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
280,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0190_120.00s_2023-10-14_06-00-17_ L2_-5.30.fits,10/14/2023 06:02:19,23.200000762939453,120,L2,2.3545466449064962,1037,2716,2661.287598953616,751.52678536551014,124,"Tot: 0.60 (1.40"")",0.25209800166709972,0.54246824700075691,0.59818492245176091,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
281,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0191_120.00s_2023-10-14_06-02-19_ L2_-4.90.fits,10/14/2023 06:04:20,23.190000534057617,120,L2,2.3440489205960882,1005,2724,2670.0584667764861,749.335392242913,128,"Tot: 0.42 (0.98"")",0.28880634441127606,0.301621097662286,0.41759357170244715,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
282,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0192_120.00s_2023-10-14_06-04-20_ L2_-4.90.fits,10/14/2023 06:06:21,23.209999084472656,120,L2,2.3462232669690852,1019,2736,2680.0353961838723,745.26589818822617,128,"Tot: 0.30 (0.70"")",0.22197409661033021,0.20274835593250407,0.3006316606734985,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
283,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0193_120.00s_2023-10-14_06-06-21_ L2_-4.90.fits,10/14/2023 06:08:23,23.25,120,L2,2.3432087830175394,1022,2748,2688.6318415839146,741.17890070702549,128,"Tot: 0.44 (1.02"")",0.22020153944042492,0.37581962819680009,0.43557905242322442,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
284,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0194_120.00s_2023-10-14_06-08-23_ L2_-4.90.fits,10/14/2023 06:10:24,23.260000228881836,120,L2,2.3248419393132109,983,2760,2698.5105732947691,742.02083075813482,128,"Tot: 0.35 (0.83"")",0.27170577814572283,0.22782401100618466,0.35458117528814032,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
285,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0195_120.00s_2023-10-14_06-11-26_ L2_-5.30.fits,10/14/2023 06:13:28,23.25,120,L2,2.320396986654401,847,2828,2753.3433721257961,684.124132843454,132,"Tot: 0.35 (0.81"")",0.26408665431568917,0.22490447245084993,0.34687718679101603,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
286,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0196_120.00s_2023-10-14_06-13-28_ L2_-4.90.fits,10/14/2023 06:15:29,23.260000228881836,120,L2,2.2458746881562694,622,2928,2831.4800553565615,579.91410630212317,136,"Tot: 0.67 (1.58"")",0.27330727849935793,0.61432542184326266,0.6723783104797687,2.34392,0,0,18664,0,0,01/01/0001 00:00:00,
287,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0197_120.00s_2023-10-14_06-15-29_ L2_-5.30.fits,10/14/2023 06:17:30,23.260000228881836,120,L2,2.3341320320892995,859,2860,2777.6184501804628,665.20889808539482,132,"Tot: 0.26 (0.62"")",0.232889505130652,0.12640205852754133,0.264981135177582,2.34392,0,0,18664,18664,18660,10/14/2023 06:19:32,L2
298,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0198_120.00s_2023-10-14_06-19-32_ L2_-4.90.fits,10/14/2023 06:21:33,23.280000686645508,120,L2,2.3553374390204369,952,2816,2745.2667537057155,730.84891241620221,132,"Tot: 0.32 (0.74"")",0.25398144898100122,0.18755769347014725,0.31572846689256678,2.34392,0,0,18660,0,0,01/01/0001 00:00:00,
299,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0199_120.00s_2023-10-14_06-21-33_ L2_-4.90.fits,10/14/2023 06:23:34,23.260000228881836,120,L2,2.3069055037719912,962,2816,2746.2285349665754,733.4014796062371,132,"Tot: 0.29 (0.67"")",0.218021436878981,0.18455744425265327,0.28564803021874091,2.34392,0,0,18660,0,0,01/01/0001 00:00:00,
300,M 33 - Triangulum galaxy,1.56414,30.659941669444443,35,0200_120.00s_2023-10-14_06-24-18_ L2_-5.30.fits,10/14/2023 06:26:19,23.239999771118164,120,L2,2.314670962338607,935,2820,2750.640415967755,743.3982361113774,132,"Tot: 0.46 (1.07"")",0.3112527436012501,0.33358869125100066,0.45624520307600053,2.34392,0,0,18660,0,0,01/01/0001 00:00:00,
